,d3mIndex,timestamp,value,ground_truth
2257,2257,2016-09-11 12:05:00,0.2859803944663611,0
2258,2258,2016-09-11 12:10:00,0.2844231472672611,0
2259,2259,2016-09-11 12:15:00,0.2963103410260008,0
2260,2260,2016-09-11 12:20:00,0.2886326780425104,0
2261,2261,2016-09-11 12:25:00,0.2906335235472326,0
2262,2262,2016-09-11 12:30:00,0.2922404041232303,0
2263,2263,2016-09-11 12:35:00,0.2765810737227907,0
2264,2264,2016-09-11 12:40:00,0.3091777939780227,0
2265,2265,2016-09-11 12:45:00,0.2983825345100857,0
2266,2266,2016-09-11 12:50:00,0.2940303077763213,0
2267,2267,2016-09-11 12:55:00,0.2876338063331149,0
2268,2268,2016-09-11 13:00:00,0.2989409099997902,0
2269,2269,2016-09-11 13:05:00,0.2778157039723186,0
2270,2270,2016-09-11 13:10:00,0.2806758273140626,0
2271,2271,2016-09-11 13:15:00,0.2842370221040262,0
2272,2272,2016-09-11 13:20:00,0.2832598649969907,0
2273,2273,2016-09-11 13:25:00,0.2822827078900603,0
2274,2274,2016-09-11 13:30:00,0.2718131674579419,0
2275,2275,2016-09-11 13:35:00,0.2713478545498547,0
2276,2276,2016-09-11 13:40:00,0.2723250116567852,0
2277,2277,2016-09-11 13:45:00,0.2644146922191987,0
2278,2278,2016-09-11 13:50:00,0.2686242229944479,0
2279,2279,2016-09-11 13:55:00,0.2591101250669001,0
2280,2280,2016-09-11 14:00:00,0.264343344239941,0
2281,2281,2016-09-11 14:05:00,0.265413563928594,0
2282,2282,2016-09-11 14:10:00,0.2574349985977863,0
2283,2283,2016-09-11 14:15:00,0.2693935403357836,0
2284,2284,2016-09-11 14:20:00,0.2479643298750634,0
2285,2285,2016-09-11 14:25:00,0.2463605513852072,0
2286,2286,2016-09-11 14:30:00,0.2589922457968863,0
2287,2287,2016-09-11 14:35:00,0.2410559842329086,0
2288,2288,2016-09-11 14:40:00,0.2438943929722928,0
2289,2289,2016-09-11 14:45:00,0.2380531649326496,0
2290,2290,2016-09-11 14:50:00,0.2425667001411474,0
2291,2291,2016-09-11 14:55:00,0.2308191002548864,0
2292,2292,2016-09-11 15:00:00,0.2208365873332149,0
2293,2293,2016-09-11 15:05:00,0.2309338774388637,0
2294,2294,2016-09-11 15:10:00,0.2246056218887734,0
2295,2295,2016-09-11 15:15:00,0.2156033681601739,0
2296,2296,2016-09-11 15:20:00,0.2100196132630232,0
2297,2297,2016-09-11 15:25:00,0.2103670469010966,0
2298,2298,2016-09-11 15:30:00,0.1988986347596248,0
2299,2299,2016-09-11 15:35:00,0.2050872964372679,0
2300,2300,2016-09-11 15:40:00,0.1898250330517992,0
2301,2301,2016-09-11 15:45:00,0.1855906855881853,0
2302,2302,2016-09-11 15:50:00,0.1728628265087472,0
2303,2303,2016-09-11 15:55:00,0.1709085122947812,0
2304,2304,2016-09-11 16:00:00,0.1906843108887476,0
2305,2305,2016-09-11 16:05:00,0.1964790076375401,0
2306,2306,2016-09-11 16:10:00,0.175840829120505,0
2307,2307,2016-09-11 16:15:00,0.180168239165873,0
2308,2308,2016-09-11 16:20:00,0.1680235722645358,0
2309,2309,2016-09-11 16:25:00,0.1601132528269493,0
2310,2310,2016-09-11 16:30:00,0.1479468713233573,0
2311,2311,2016-09-11 16:35:00,0.1484587155223057,0
2312,2312,2016-09-11 16:40:00,0.133450823193188,0
2313,2313,2016-09-11 16:45:00,0.1372446744372478,0
2314,2314,2016-09-11 16:50:00,0.1252613160107492,0
2315,2315,2016-09-11 16:55:00,0.1217249379092869,0
2316,2316,2016-09-11 17:00:00,0.1180024346444846,0
2317,2317,2016-09-11 17:05:00,0.1160264058281587,0
2318,2318,2016-09-11 17:10:00,0.1076724880848449,0
2319,2319,2016-09-11 17:15:00,0.0930616627706984,0
2320,2320,2016-09-11 17:20:00,0.091411352990086,0
2321,2321,2016-09-11 17:25:00,0.0891065030518,0
2322,2322,2016-09-11 17:30:00,0.0846177845314883,0
2323,2323,2016-09-11 17:35:00,0.0793349319814445,0
2324,2324,2016-09-11 17:40:00,0.0783360602720491,0
2325,2325,2016-09-11 17:45:00,0.0730532077230562,0
2326,2326,2016-09-11 17:50:00,0.0744026151562462,0
2327,2327,2016-09-11 17:55:00,0.0737511770843988,0
2328,2328,2016-09-11 18:00:00,0.0721225819068819,0
2329,2329,2016-09-11 18:05:00,0.0691445792951242,0
2330,2330,2016-09-11 18:10:00,0.0645627981926696,0
2331,2331,2016-09-11 18:15:00,0.0648171692491256,0
2332,2332,2016-09-11 18:20:00,0.0657726117542216,0
2333,2333,2016-09-11 18:25:00,0.0607007010563344,0
2334,2334,2016-09-11 18:30:00,0.060142325565579,0
2335,2335,2016-09-11 18:35:00,0.0583276052248272,0
2336,2336,2016-09-11 18:40:00,0.0583276052248272,0
2337,2337,2016-09-11 18:45:00,0.0541863203420636,0
2338,2338,2016-09-11 18:50:00,0.0500202187724798,0
2339,2339,2016-09-11 18:55:00,0.049973687480883,0
2340,2340,2016-09-11 19:00:00,0.0498123790065698,0
2341,2341,2016-09-11 19:05:00,0.0564663535924787,0
2342,2342,2016-09-11 19:10:00,0.0509291299859789,0
2343,2343,2016-09-11 19:15:00,0.0477184709204403,0
2344,2344,2016-09-11 19:20:00,0.0522071894397012,0
2345,2345,2016-09-11 19:25:00,0.051022192567071,0
2346,2346,2016-09-11 19:30:00,0.0474858144656086,0
2347,2347,2016-09-11 19:35:00,0.0469739702675009,0
2348,2348,2016-09-11 19:40:00,0.0440642135479135,0
2349,2349,2016-09-11 19:45:00,0.0493005348074112,0
2350,2350,2016-09-11 19:50:00,0.0470670328485929,0
2351,2351,2016-09-11 19:55:00,0.0448552454924498,0
2352,2352,2016-09-11 20:00:00,0.0430870564411932,0
2353,2353,2016-09-11 20:05:00,0.044228624109524,0
2354,2354,2016-09-11 20:10:00,0.0429009312779583,0
2355,2355,2016-09-11 20:15:00,0.0423208411866294,0
2356,2356,2016-09-11 20:20:00,0.0450879019462306,0
2357,2357,2016-09-11 20:25:00,0.0436454319308978,0
2358,2358,2016-09-11 20:30:00,0.0426000289309563,0
2359,2359,2016-09-11 20:35:00,0.0439494363641463,0
2360,2360,2016-09-11 20:40:00,0.041877242880692,0
2361,2361,2016-09-11 20:45:00,0.0437167799103655,0
2362,2362,2016-09-11 20:50:00,0.0407387772986078,0
2363,2363,2016-09-11 20:55:00,0.0422494932071617,0
2364,2364,2016-09-11 21:00:00,0.0422960244977078,0
2365,2365,2016-09-11 21:05:00,0.0411110276250775,0
2366,2366,2016-09-11 21:10:00,0.0416694031147821,0
2367,2367,2016-09-11 21:15:00,0.0418089969874709,0
2368,2368,2016-09-11 21:20:00,0.0419951221507057,0
2369,2369,2016-09-11 21:25:00,0.0413902153694043,0
2370,2370,2016-09-11 21:30:00,0.0428326853847372,0
2371,2371,2016-09-11 21:35:00,0.0438563737830543,0
2372,2372,2016-09-11 21:40:00,0.0437167799103655,0
2373,2373,2016-09-11 21:45:00,0.045785871308624,0
2374,2374,2016-09-11 21:50:00,0.0432979982933498,0
2375,2375,2016-09-11 21:55:00,0.0450661873435555,0
2376,2376,2016-09-11 22:00:00,0.0514409741851375,0
2377,2377,2016-09-11 22:05:00,0.0519993496748421,0
2378,2378,2016-09-11 22:10:00,0.0564663535924787,0
2379,2379,2016-09-11 22:15:00,0.0575831045718878,0
2380,2380,2016-09-11 22:20:00,0.0615847955809119,0
2381,2381,2016-09-11 22:25:00,0.0618391666373679,0
2382,2382,2016-09-11 22:30:00,0.062655015269775,0
2383,2383,2016-09-11 22:35:00,0.0643053250510179,0
2384,2384,2016-09-11 22:40:00,0.0673546756411925,0
2385,2385,2016-09-11 22:45:00,0.0707731744726411,0
2386,2386,2016-09-11 22:50:00,0.0727740199776785,0
2387,2387,2016-09-11 22:55:00,0.0769618361509882,0
2388,2388,2016-09-11 23:00:00,0.0837336900069108,0
2389,2389,2016-09-11 23:05:00,0.0850582807511791,0
2390,2390,2016-09-11 23:10:00,0.0818476216856405,0
2391,2391,2016-09-11 23:15:00,0.0844068426803825,0
2392,2392,2016-09-11 23:20:00,0.0889669091791112,0
2393,2393,2016-09-11 23:25:00,0.0890382571585789,0
2394,2394,2016-09-11 23:30:00,0.0911786965363052,0
2395,2395,2016-09-11 23:35:00,0.0955061065812529,0
2396,2396,2016-09-11 23:40:00,0.1017412995496206,0
2397,2397,2016-09-11 23:45:00,0.0992286098459501,0
2398,2398,2016-09-11 23:50:00,0.1036490824728305,0
2399,2399,2016-09-11 23:55:00,0.1010433301875425,0
2400,2400,2016-09-12 00:00:00,0.1081626176813284,0
2401,2401,2016-09-12 00:05:00,0.1127909300739086,0
2402,2402,2016-09-12 00:10:00,0.1130484032162959,0
2403,2403,2016-09-12 00:15:00,0.1208191287815089,0
2404,2404,2016-09-12 00:20:00,0.1176301843180149,0
2405,2405,2016-09-12 00:25:00,0.1220971882357566,0
2406,2406,2016-09-12 00:30:00,0.1296352573468734,0
2407,2407,2016-09-12 00:35:00,0.1356843251521114,0
2408,2408,2016-09-12 00:40:00,0.1304511059790704,0
2409,2409,2016-09-12 00:45:00,0.138197014855782,0
2410,2410,2016-09-12 00:50:00,0.1387088590547304,0
2411,2411,2016-09-12 00:55:00,0.1546690918022771,0
2412,2412,2016-09-12 01:00:00,0.1554135924552166,0
2413,2413,2016-09-12 01:05:00,0.1526217150066937,0
2414,2414,2016-09-12 01:10:00,0.1647663819079258,0
2415,2415,2016-09-12 01:15:00,0.1630695408364522,0
2416,2416,2016-09-12 01:20:00,0.1677909158105448,0
2417,2417,2016-09-12 01:25:00,0.1679305096829184,0
2418,2418,2016-09-12 01:30:00,0.1690255460599677,0
2419,2419,2016-09-12 01:35:00,0.1710481061671548,0
2420,2420,2016-09-12 01:40:00,0.1824948037063088,0
2421,2421,2016-09-12 01:45:00,0.1761665481562185,0
2422,2422,2016-09-12 01:50:00,0.1817285884510094,0
2423,2423,2016-09-12 01:55:00,0.18579852535378,0
2424,2424,2016-09-12 02:00:00,0.2061575161258893,0
2425,2425,2016-09-12 02:05:00,0.2121352359518278,0
2426,2426,2016-09-12 02:10:00,0.2123678924059238,0
2427,2427,2016-09-12 02:15:00,0.204178385223464,0
2428,2428,2016-09-12 02:20:00,0.211995642079454,0
2429,2429,2016-09-12 02:25:00,0.210460109482714,0
2430,2430,2016-09-12 02:30:00,0.2119739274770943,0
2431,2431,2016-09-12 02:35:00,0.2092285813193276,0
2432,2432,2016-09-12 02:40:00,0.2102274530287228,0
2433,2433,2016-09-12 02:45:00,0.2165557085787082,0
2434,2434,2016-09-12 02:50:00,0.2148340508188383,0
2435,2435,2016-09-12 02:55:00,0.2211405917664636,0
2436,2436,2016-09-12 03:00:00,0.2196050591698285,0
2437,2437,2016-09-12 03:05:00,0.2211623063689285,0
2438,2438,2016-09-12 03:10:00,0.2202316805526492,0
2439,2439,2016-09-12 03:15:00,0.2121352359518278,0
2440,2440,2016-09-12 03:20:00,0.2277945663522674,0
2441,2441,2016-09-12 03:25:00,0.2093681751917012,0
2442,2442,2016-09-12 03:30:00,0.2094364210849224,0
2443,2443,2016-09-12 03:35:00,0.2100661445538844,0
2444,2444,2016-09-12 03:40:00,0.220396091113524,0
2445,2445,2016-09-12 03:45:00,0.219046683680124,0
2446,2446,2016-09-12 03:50:00,0.2149736446912119,0
2447,2447,2016-09-12 03:55:00,0.222955312108056,0
2448,2448,2016-09-12 04:00:00,0.2315170696169645,0
2449,2449,2016-09-12 04:05:00,0.2347494432851783,0
2450,2450,2016-09-12 04:10:00,0.2374947894429449,0
2451,2451,2016-09-12 04:15:00,0.2470802353496453,0
2452,2452,2016-09-12 04:20:00,0.2574815298886476,0
2453,2453,2016-09-12 04:25:00,0.2694400716266448,0
2454,2454,2016-09-12 04:30:00,0.2639493793111114,0
2455,2455,2016-09-12 04:35:00,0.2808867691656938,0
2456,2456,2016-09-12 04:40:00,0.2710221355141412,0
2457,2457,2016-09-12 04:45:00,0.2718814133510579,0
2458,2458,2016-09-12 04:50:00,0.2672282842701865,0
2459,2459,2016-09-12 04:55:00,0.2680906641931396,0
2460,2460,2016-09-12 05:00:00,0.2659967561066949,0
2461,2461,2016-09-12 05:05:00,0.2639710939134713,0
2462,2462,2016-09-12 05:10:00,0.2537590266238453,0
2463,2463,2016-09-12 05:15:00,0.2446388936252322,0
2464,2464,2016-09-12 05:20:00,0.2484296427831505,0
2465,2465,2016-09-12 05:25:00,0.2388690135648465,0
2466,2466,2016-09-12 05:30:00,0.2308873461480024,0
2467,2467,2016-09-12 05:35:00,0.2204643370067453,0
2468,2468,2016-09-12 05:40:00,0.2239790005058477,0
2469,2469,2016-09-12 05:45:00,0.2121135213494679,0
2470,2470,2016-09-12 05:50:00,0.2094612377733186,0
2471,2471,2016-09-12 05:55:00,0.2129045532932684,0
2472,2472,2016-09-12 06:00:00,0.2139282416910603,0
2473,2473,2016-09-12 06:05:00,0.2004341673563334,0
2474,2474,2016-09-12 06:10:00,0.2103205156103404,0
2475,2475,2016-09-12 06:15:00,0.2023636648818926,0
2476,2476,2016-09-12 06:20:00,0.2093433585033048,0
2477,2477,2016-09-12 06:25:00,0.1920120037198404,0
2478,2478,2016-09-12 06:30:00,0.1872192807664378,0
2479,2479,2016-09-12 06:35:00,0.202875509080799,0
2480,2480,2016-09-12 06:40:00,0.1865895572974756,0
2481,2481,2016-09-12 06:45:00,0.18579852535378,0
2482,2482,2016-09-12 06:50:00,0.1923842540463102,0
2483,2483,2016-09-12 06:55:00,0.1850323100984808,0
2484,2484,2016-09-12 07:00:00,0.1985015677447189,0
2485,2485,2016-09-12 07:05:00,0.1948969437500228,0
2486,2486,2016-09-12 07:10:00,0.1943850995511164,0
2487,2487,2016-09-12 07:15:00,0.1963611283674844,0
2488,2488,2016-09-12 07:20:00,0.1954305025512996,0
2489,2489,2016-09-12 07:25:00,0.1957810382753989,0
2490,2490,2016-09-12 07:30:00,0.2009677261576101,0
2491,2491,2016-09-12 07:35:00,0.2062971099983155,0
2492,2492,2016-09-12 07:40:00,0.1953839712604908,0
2493,2493,2016-09-12 07:45:00,0.1976640045101494,0
2494,2494,2016-09-12 07:50:00,0.195523565132917,0
2495,2495,2016-09-12 07:55:00,0.194292036969499,0
2496,2496,2016-09-12 08:00:00,0.2023419502795222,0
2497,2497,2016-09-12 08:05:00,0.2002232255046602,0
2498,2498,2016-09-12 08:10:00,0.203759603606175,0
2499,2499,2016-09-12 08:15:00,0.2120887046610716,0
2500,2500,2016-09-12 08:20:00,0.2082979555031216,0
2501,2501,2016-09-12 08:25:00,0.2097156088297746,0
2502,2502,2016-09-12 08:30:00,0.2138351791094428,0
2503,2503,2016-09-12 08:35:00,0.2047367607131686,0
2504,2504,2016-09-12 08:40:00,0.2073890442893072,0
2505,2505,2016-09-12 08:45:00,0.2176042136650013,0
2506,2506,2016-09-12 08:50:00,0.2196733050629444,0
2507,2507,2016-09-12 08:55:00,0.2192328088433588,0
2508,2508,2016-09-12 09:00:00,0.2166487711603257,0
2509,2509,2016-09-12 09:05:00,0.2181160578638445,0
2510,2510,2016-09-12 09:10:00,0.2237928753426128,0
2511,2511,2016-09-12 09:15:00,0.2387511342948329,0
2512,2512,2016-09-12 09:20:00,0.2349355684484131,0
2513,2513,2016-09-12 09:25:00,0.2347277286828184,0
2514,2514,2016-09-12 09:30:00,0.228352941841972,0
2515,2515,2016-09-12 09:35:00,0.2336792235966304,0
2516,2516,2016-09-12 09:40:00,0.2339584113414827,0
2517,2517,2016-09-12 09:45:00,0.245662582023024,0
2518,2518,2016-09-12 09:50:00,0.2414964804525995,0
2519,2519,2016-09-12 09:55:00,0.2366820428967844,0
2520,2520,2016-09-12 10:00:00,0.2475920795485937,0
2521,2521,2016-09-12 10:05:00,0.2532006511341408,0
2522,2522,2016-09-12 10:10:00,0.2426845794112662,0
2523,2523,2016-09-12 10:15:00,0.2528749320985323,0
2524,2524,2016-09-12 10:20:00,0.2427776419928836,0
2525,2525,2016-09-12 10:25:00,0.2429637671561185,0
2526,2526,2016-09-12 10:30:00,0.2573171193277726,0
2527,2527,2016-09-12 10:35:00,0.2552945592205855,0
2528,2528,2016-09-12 10:40:00,0.257155810852934,0
2529,2529,2016-09-12 10:45:00,0.2600159341946781,0
2530,2530,2016-09-12 10:50:00,0.2623673154236152,0
2531,2531,2016-09-12 10:55:00,0.2559925285827687,0
2532,2532,2016-09-12 11:00:00,0.2719527613303155,0
2533,2533,2016-09-12 11:05:00,0.2706498851876715,0
2534,2534,2016-09-12 11:10:00,0.2676005345966561,0
2535,2535,2016-09-12 11:15:00,0.2766524217020482,0
2536,2536,2016-09-12 11:20:00,0.2830737398337559,0
2537,2537,2016-09-12 11:25:00,0.2786997984977367,0
2538,2538,2016-09-12 11:30:00,0.2770463866308778,0
2539,2539,2016-09-12 11:35:00,0.281584738527877,0
2540,2540,2016-09-12 11:40:00,0.2843052679971423,0
2541,2541,2016-09-12 11:45:00,0.3015001309943221,0
2542,2542,2016-09-12 11:50:00,0.2995675313826109,0
2543,2543,2016-09-12 11:55:00,0.3147832634777436,0
2544,2544,2016-09-12 12:00:00,0.3196938657002667,0
2545,2545,2016-09-12 12:05:00,0.3198086428850847,0
2546,2546,2016-09-12 12:10:00,0.3276258997409488,0
2547,2547,2016-09-12 12:15:00,0.3279299041741974,0
2548,2548,2016-09-12 12:20:00,0.3289535925714637,0
2549,2549,2016-09-12 12:25:00,0.3188314857773136,0
2550,2550,2016-09-12 12:30:00,0.3154347015485401,0
2551,2551,2016-09-12 12:35:00,0.3262547777050836,0
2552,2552,2016-09-12 12:40:00,0.3292544949195165,0
2553,2553,2016-09-12 12:45:00,0.3290931864441525,0
2554,2554,2016-09-12 12:50:00,0.3380023775915548,0
2555,2555,2016-09-12 12:55:00,0.3273715286844928,0
2556,2556,2016-09-12 13:00:00,0.3292327803168414,0
2557,2557,2016-09-12 13:05:00,0.3176930201962801,0
2558,2558,2016-09-12 13:10:00,0.3129002972427199,0
2559,2559,2016-09-12 13:15:00,0.3288357133014499,0
2560,2560,2016-09-12 13:20:00,0.324672713817062,0
2561,2561,2016-09-12 13:25:00,0.3300238122603268,0
2562,2562,2016-09-12 13:30:00,0.3183196415792059,0
2563,2563,2016-09-12 13:35:00,0.3156456434006967,0
2564,2564,2016-09-12 13:40:00,0.3269527470674771,0
2565,2565,2016-09-12 13:45:00,0.3156921746912427,0
2566,2566,2016-09-12 13:50:00,0.3195542718286287,0
2567,2567,2016-09-12 13:55:00,0.3110855769009173,0
2568,2568,2016-09-12 14:00:00,0.3258825273786139,0
2569,2569,2016-09-12 14:05:00,0.3067116355654235,0
2570,2570,2016-09-12 14:10:00,0.3107815724676687,0
2571,2571,2016-09-12 14:15:00,0.3067581668559695,0
2572,2572,2016-09-12 14:20:00,0.3100370718147293,0
2573,2573,2016-09-12 14:25:00,0.3037801642442118,0
2574,2574,2016-09-12 14:30:00,0.3073382569483493,0
2575,2575,2016-09-12 14:35:00,0.3061749746773433,0
2576,2576,2016-09-12 14:40:00,0.3136913291862053,0
2577,2577,2016-09-12 14:45:00,0.3060353808046544,0
2578,2578,2016-09-12 14:50:00,0.294334312209675,0
2579,2579,2016-09-12 14:55:00,0.2865387699560657,0
2580,2580,2016-09-12 15:00:00,0.2870754308434104,0
2581,2581,2016-09-12 15:05:00,0.2879347086803272,0
2582,2582,2016-09-12 15:10:00,0.2717201048763245,0
2583,2583,2016-09-12 15:15:00,0.263623660275503,0
2584,2584,2016-09-12 15:20:00,0.2662759438515472,0
2585,2585,2016-09-12 15:25:00,0.2487336472165041,0
2586,2586,2016-09-12 15:30:00,0.2450576752425632,0
2587,2587,2016-09-12 15:35:00,0.2387511342948329,0
2588,2588,2016-09-12 15:40:00,0.2319575658366554,0
2589,2589,2016-09-12 15:45:00,0.2357979483714713,0
2590,2590,2016-09-12 15:50:00,0.2197446530422021,0
2591,2591,2016-09-12 15:55:00,0.2114620832781458,0
2592,2592,2016-09-12 16:00:00,0.211927396186233,0
2593,2593,2016-09-12 16:05:00,0.2086236745387617,0
2594,2594,2016-09-12 16:10:00,0.2092502959216874,0
2595,2595,2016-09-12 16:15:00,0.183589840083358,0
2596,2596,2016-09-12 16:20:00,0.18579852535378,0
2597,2597,2016-09-12 16:25:00,0.1725371074731388,0
2598,2598,2016-09-12 16:30:00,0.1722827364166828,0
2599,2599,2016-09-12 16:35:00,0.158695599500328,0
2600,2600,2016-09-12 16:40:00,0.1520881562053854,0
2601,2601,2016-09-12 16:45:00,0.1509000572467187,0
2602,2602,2016-09-12 16:50:00,0.1387336757431267,0
2603,2603,2016-09-12 16:55:00,0.1445035558035124,0
2604,2604,2016-09-12 17:00:00,0.1359417982946038,0
2605,2605,2016-09-12 17:05:00,0.130426289290569,0
2606,2606,2016-09-12 17:10:00,0.1222367821081302,0
2607,2607,2016-09-12 17:15:00,0.110907963839095,0
2608,2608,2016-09-12 17:20:00,0.107231991865154,0
2609,2609,2016-09-12 17:25:00,0.1038103909476691,0
2610,2610,2016-09-12 17:30:00,0.1006245485702115,0
2611,2611,2016-09-12 17:35:00,0.0932260733315734,0
2612,2612,2016-09-12 17:40:00,0.0954130439996355,0
2613,2613,2016-09-12 17:45:00,0.0930864794590947,0
2614,2614,2016-09-12 17:50:00,0.08103487513948,0
2615,2615,2016-09-12 17:55:00,0.0826851849207228,0
2616,2616,2016-09-12 18:00:00,0.0767757109877533,0
2617,2617,2016-09-12 18:05:00,0.0794062799609123,0
2618,2618,2016-09-12 18:10:00,0.0750788699159645,0
2619,2619,2016-09-12 18:15:00,0.0741234274108685,0
2620,2620,2016-09-12 18:20:00,0.0727523053750034,0
2621,2621,2016-09-12 18:25:00,0.0711454247991108,0
2622,2622,2016-09-12 18:30:00,0.065214236264517,0
2623,2623,2016-09-12 18:35:00,0.0645162669021236,0
2624,2624,2016-09-12 18:40:00,0.062608483979229,0
2625,2625,2016-09-12 18:45:00,0.0591651684588587,0
2626,2626,2016-09-12 18:50:00,0.0559545093933201,0
2627,2627,2016-09-12 18:55:00,0.0592334143520799,0
2628,2628,2016-09-12 19:00:00,0.0570247290821832,0
2629,2629,2016-09-12 19:05:00,0.0563732910103358,0
2630,2630,2016-09-12 19:10:00,0.0525111938729498,0
2631,2631,2016-09-12 19:15:00,0.0524863771850789,0
2632,2632,2016-09-12 19:20:00,0.0530230380721084,0
2633,2633,2016-09-12 19:25:00,0.0513696262056698,0
2634,2634,2016-09-12 19:30:00,0.0513479116029947,0
2635,2635,2016-09-12 19:35:00,0.0495797225527889,0
2636,2636,2016-09-12 19:40:00,0.0490895929563055,0
2637,2637,2016-09-12 19:45:00,0.0488352218998495,0
2638,2638,2016-09-12 19:50:00,0.0489034677930706,0
2639,2639,2016-09-12 19:55:00,0.0475075290682838,0
2640,2640,2016-09-12 20:00:00,0.0480659045579884,0
2641,2641,2016-09-12 20:05:00,0.0472748726145029,0
2642,2642,2016-09-12 20:10:00,0.0502311606235855,0
2643,2643,2016-09-12 20:15:00,0.0457641567059489,0
2644,2644,2016-09-12 20:20:00,0.0448335308897746,0
2645,2645,2016-09-12 20:25:00,0.04427515540007,0
2646,2646,2016-09-12 20:30:00,0.0438315570941326,0
2647,2647,2016-09-12 20:35:00,0.0452740271094655,0
2648,2648,2016-09-12 20:40:00,0.0424139037677215,0
2649,2649,2016-09-12 20:45:00,0.0446691203292149,0
2650,2650,2016-09-12 20:50:00,0.0439711509668215,0
2651,2651,2016-09-12 20:55:00,0.0436454319308978,0
2652,2652,2016-09-12 21:00:00,0.0427148061147235,0
2653,2653,2016-09-12 21:05:00,0.0412040902061695,0
2654,2654,2016-09-12 21:10:00,0.0426930915130992,0
2655,2655,2016-09-12 21:15:00,0.0402486477021243,0
2656,2656,2016-09-12 21:20:00,0.0412258048088446,0
2657,2657,2016-09-12 21:25:00,0.041923774171238,0
2658,2658,2016-09-12 21:30:00,0.0459968131597298,0
2659,2659,2016-09-12 21:35:00,0.040620898028594,0
2660,2660,2016-09-12 21:40:00,0.0467164971247983,0
2661,2661,2016-09-12 21:45:00,0.042972279257426,0
2662,2662,2016-09-12 21:50:00,0.0450413706556846,0
2663,2663,2016-09-12 21:55:00,0.0492540035168652,0
2664,2664,2016-09-12 22:00:00,0.0532774091285644,0
2665,2665,2016-09-12 22:05:00,0.0595839500758744,0
2666,2666,2016-09-12 22:10:00,0.0611411972749744,0
2667,2667,2016-09-12 22:15:00,0.0631420427800119,0
2668,2668,2016-09-12 22:20:00,0.0624440734176185,0
2669,2669,2016-09-12 22:25:00,0.0715424918145022,0
2670,2670,2016-09-12 22:30:00,0.0747066195894948,0
2671,2671,2016-09-12 22:35:00,0.0771944926047691,0
2672,2672,2016-09-12 22:40:00,0.0814071254659497,0
2673,2673,2016-09-12 22:45:00,0.0796606510173683,0
2674,2674,2016-09-12 22:50:00,0.0905955043576789,0
2675,2675,2016-09-12 22:55:00,0.089013440470708,0
2676,2676,2016-09-12 23:00:00,0.0940388198777339,0
2677,2677,2016-09-12 23:05:00,0.0989028908103416,0
2678,2678,2016-09-12 23:10:00,0.1029728277131122,0
2679,2679,2016-09-12 23:15:00,0.1046944854730872,0
2680,2680,2016-09-12 23:20:00,0.1061152408857449,0
2681,2681,2016-09-12 23:25:00,0.110907963839095,0
2682,2682,2016-09-12 23:30:00,0.1144195252521611,0
2683,2683,2016-09-12 23:35:00,0.1193766587663862,0
2684,2684,2016-09-12 23:40:00,0.1318470447033319,0
2685,2685,2016-09-12 23:45:00,0.1340805466621502,0
2686,2686,2016-09-12 23:50:00,0.1356377938612502,0
2687,2687,2016-09-12 23:55:00,0.1387553903454866,0
2688,2688,2016-09-13 00:00:00,0.1435015820080805,0
2689,2689,2016-09-13 00:05:00,0.1586707828119317,0
2690,2690,2016-09-13 00:10:00,0.1594866314441286,0
2691,2691,2016-09-13 00:15:00,0.1629764782548348,0
2692,2692,2016-09-13 00:20:00,0.1772150532425116,0
2693,2693,2016-09-13 00:25:00,0.1718639547993518,0
2694,2694,2016-09-13 00:30:00,0.1794237385128285,0
2695,2695,2016-09-13 00:35:00,0.1906377795979389,0
2696,2696,2016-09-13 00:40:00,0.1910813779036556,0
2697,2697,2016-09-13 00:45:00,0.1895210286185088,0
2698,2698,2016-09-13 00:50:00,0.1986194470147684,0
2699,2699,2016-09-13 00:55:00,0.2102739843194792,0
2700,2700,2016-09-13 01:00:00,0.2237215273633553,0
2701,2701,2016-09-13 01:05:00,0.2295627554029985,0
2702,2702,2016-09-13 01:10:00,0.2424053916664139,0
2703,2703,2016-09-13 01:15:00,0.2454516401713928,0
2704,2704,2016-09-13 01:20:00,0.2547827150216371,0
2705,2705,2016-09-13 01:25:00,0.2504553049763741,0
2706,2706,2016-09-13 01:30:00,0.2588061206336515,0
2707,2707,2016-09-13 01:35:00,0.2611109705717273,0
2708,2708,2016-09-13 01:40:00,0.2698588532438708,0
2709,2709,2016-09-13 01:45:00,0.2795590763346534,0
2710,2710,2016-09-13 01:50:00,0.2722536636775276,0
2711,2711,2016-09-13 01:55:00,0.2852824251041779,0
2712,2712,2016-09-13 02:00:00,0.2874011498790189,0
2713,2713,2016-09-13 02:05:00,0.2955441257707015,0
2714,2714,2016-09-13 02:10:00,0.2829558605637421,0
2715,2715,2016-09-13 02:15:00,0.2819104575634855,0
2716,2716,2016-09-13 02:20:00,0.3085728871977721,0
2717,2717,2016-09-13 02:25:00,0.3034296285193664,0
2718,2718,2016-09-13 02:30:00,0.2964034036076183,0
2719,2719,2016-09-13 02:35:00,0.3096648214882596,0
2720,2720,2016-09-13 02:40:00,0.3227866454968425,0
2721,2721,2016-09-13 02:45:00,0.3079679804164707,0
2722,2722,2016-09-13 02:50:00,0.298078530076732,0
2723,2723,2016-09-13 02:55:00,0.297358846112294,0
